2007,Klevis,Ymeri,0,0,0,7,0,0,7,402,22.74%,Honourable,mention
2006,Eni,Duka,0,0,0,3,0,0,3,448,10.06%
2006,Erion,Dula,1,0,0,6,0,0,7,408,18.11%
2006,Keler,Marku,7,0,0,6,1,0,14,254,49.09%,Honourable,mention
2006,Anri,Rembeci,7,1,0,7,0,0,15,189,62.17%,Bronze,medal
2006,Klevis,Ymeri,7,0,0,7,0,0,14,254,49.09%,Honourable,mention
2006,Gjergji,Zaimi,7,0,1,7,7,1,23,60,88.13%,Silver,medal
2005,Ilirjan,Aliaj,7,1,0,1,0,0,9,277,46.09%,Honourable,mention
2005,Iris,Aliaj,0,0,0,1,0,0,1,445,13.28%
2005,Erion,Dula,0,0,0,0,1,0,1,445,13.28%
2005,Keler,Marku,0,0,0,0,2,0,2,396,22.85%
2005,Ersilio,Tushaj,0,1,0,1,1,0,3,368,28.32%
2005,Gjergji,Zaimi,7,7,0,7,7,0,28,72,86.13%,Silver,medal
2004,Erion,Dula,6,1,1,1,1,0,10,316,35.05%
2004,Ejona,Fuli,2,1,0,1,0,1,5,396,18.56%
2004,Erind,Meco,1,6,0,0,1,0,8,351,27.84%
2004,Erita,Skendaj,7,1,0,2,3,0,13,272,44.12%,Honourable,mention
2004,Ersilio,Tushaj,0,0,0,2,0,0,2,437,10.10%
2004,Gjergji,Zaimi,7,1,1,7,3,0,19,187,61.65%,Bronze,medal
2003,Ariel,Apostoli,0,0,0,3,0,0,3,386,15.57%
2003,Arlind,Kopliku,2,0,0,3,1,0,6,339,25.88%
2003,Eris,Runa,0,3,0,0,2,0,5,346,24.34%
2003,Gjergji,Zaimi,0,1,0,7,1,0,9,269,41.23%,Honourable,mention
2002,Ariel,Apostoli,0,1,0,2,0,0,3,393,17.99%
2002,Evarist,Byberi,0,0,0,5,0,0,5,360,24.90%
2002,Arlind,Kopliku,1,6,0,7,0,2,16,191,60.25%,Bronze,medal
2002,Dritan,Tako,0,0,0,1,0,0,1,431,10.04%
2002,Kreshnik,Xhangolli,0,0,0,0,0,0,0,459,4.18%
2002,Siditan,Zagani,0,0,0,0,0,0,0,459,4.18%
2001,Ariel,Apostoli,0,0,0,0,2,0,2,398,15.89%
2001,Erind,Bedalli,7,0,0,0,1,0,8,277,41.53%,Honourable,mention
2001,Andi,Bejleri,0,0,0,0,2,0,2,398,15.89%
2001,Renis,Kariqi,2,1,0,0,2,0,5,327,30.93%
2001,Arlind,Kopliku,0,0,1,2,0,0,3,364,23.09%
2000,Erind,Bedalli,2,1,0,1,0,2,6,333,27.83%
2000,Armand,Gela,0,1,0,1,0,0,2,416,9.78%
2000,Erida,Gjini,0,1,0,0,0,0,1,438,5.00%
2000,Dritan,Tako,2,3,0,2,0,0,7,309,33.04%
2000,Armela,Veliaj,0,0,0,0,1,0,1,438,5.00%
1999,Erind,Bedalli,3,1,0,0,1,0,5,371,17.59%
1999,Gerard,Gjonaj,5,1,1,2,2,0,11,227,49.67%
1999,Aurel,Koroçi,2,0,0,1,0,1,4,394,12.47%
1999,Valentin,Tako,2,0,0,0,0,1,3,422,6.24%
1999,Erald,Vuçini,5,1,1,2,0,2,11,227,49.67%
1997,Alkid,Ademi,0,7,0,0,0,0,7,340,26.14%,Honourable,mention
1997,Aksel,Bode,0,7,0,0,0,0,7,340,26.14%,Honourable,mention
1997,Gerard,Gjonaj,1,0,0,0,0,0,1,419,8.93%
1996,Rezarta,Islami,3,1,1,0,1,0,6,266,37.35%
1996,Erion,Plaku,0,0,1,0,0,0,1,392,7.57%
1996,Elton,Skendaj,2,0,1,0,0,0,3,353,16.78%
1996,Migen,Temali,0,2,1,1,0,1,5,290,31.68%
1993,Pirro,Bracka,0,1,0,0,1,1,3,339,17.96%
1993,Mirela,Ciperiani,0,0,0,2,2,0,4,311,24.76%
1993,Gjergji,Guri,0,0,0,4,1,0,5,284,31.31%
1993,Ermir,Qeli,0,0,0,0,1,0,1,390,5.58%
1993,Jonada,Rapo,0,0,0,2,1,0,3,339,17.96%
1993,Gjergji,Sugari,0,0,0,0,0,2,2,360,12.86%
